"","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","feature22","feature23","feature24","feature25","feature26","feature27","feature28","feature29","feature30","feature31","feature32","feature33","feature34","feature35","feature36","feature37","feature38","feature39","feature40"
"cell148",0,0,5.06671474344295,0.360048289137642,0,8.96699585383694,0,0.859724018553296,0,19.0949732251448,12.2486688372461,15.2697453995154,18.1449594632741,10.4275711273809,9.38746636580962,9.13295459613768,3.16920044081932,0,9.87581571121215,8.77085926236159,1.28360783244267,17.6639733809016,10.3991878969787,17.5616057375652,10.6002831076402,4.17776996507589,16.2062098385719,0,0,17.9188859272982,2.86779101567992,13.085036103148,15.6548605424856,0,12.4332689737567,9.47947815912495,18.4585118373446,0,6.6762555759453,0.522940361447005
"cell149",0,0.322528718316066,2.01403160117647,0,0,9.1703148528148,0,0,2.21722618937953,17.0513778191751,14.9491664847556,17.1925878766566,22.3529273578236,11.8846096489959,8.2976413270594,0,0.800620847692789,0.956827494303466,14.1629189310572,11.6553035886149,5.12691875643573,18.9494709581886,4.70227596249056,13.4783591060263,0.39597746194675,2.02576154621026,11.3504993068715,0,3.07091636577454,10.9959659640853,0,5.26154380897298,15.8436012008698,2.6975743702072,12.08081829553,0,9.36802174490274,1.86525453949813,0,1.12435624181262
"cell150",9.20462424498783,0,0.518432452048222,0,0.487886835538545,10.439288846392,0,0,0,14.4923669782703,11.4204069048079,13.8915959152805,16.3636629873457,12.0708219448474,10.6019452330398,3.50617567250391,0.33832581029854,0,12.2112286716985,8.39647529850082,2.47352570051749,13.8584267264745,17.6133680119841,13.7871125894296,0,3.92040468020845,11.1357733630477,3.62811054998003,4.52250790793083,11.5912398929185,0,3.5526889519281,13.6222668343533,2.65084690321482,4.04795815623248,0,8.58457249080799,7.56490383489524,5.83941227113738,5.18121073131981
"cell151",5.61784358074354,0.400850304475049,1.33651518280531,0.170397747500122,0,10.5788833043569,0,5.1633820956214,0,20.0224340466307,12.5886213511514,18.9369417884614,16.6001972327071,11.2135257261539,9.40740621343242,0,0,0.818777635027095,12.0748316628139,12.3885756847406,0,6.3063995343372,9.01592208960664,22.3360205298123,6.67867635814509,1.34806597807469,18.2139342545419,6.56862283887146,0,14.371608828198,9.33346104449832,13.085036103148,17.6275168783749,0.780272019154618,14.0348819282443,5.45677175712353,18.0983696325495,0.236247511359037,8.87486222536976,0
"cell152",0,5.26239255889528,12.2106897123404,3.42288593488991,2.13892998328029,5.80239523290868,3.26653069827941,10.6665461131454,3.22617291876166,17.3576318436382,3.67264396211008,14.7345340411454,17.6653841184483,5.76910642579804,6.89141226245427,11.946126182256,5.15406065702436,4.67040110394213,8.3801917729513,4.8158210241816,0,16.3210344271806,12.0321745329203,12.6376088288491,3.550442713582,5.52543064682801,16.2742609795404,0,0,19.0222345726353,0,13.085036103148,20.6556442423054,0,11.9850072762904,0,18.876394436467,0,0.0204017490337628,0
"cell153",0,9.49943658393101,12.5408873213885,3.13506276597925,4.22512202444778,5.90436033452892,10.7909907482374,12.1178745993219,2.97749532699541,11.3522812075811,4.7575412295075,14.3801369654675,13.6101402363011,3.78532590625685,3.43407457562819,8.04640760624876,13.3602893254417,9.06871342403615,0.418368352004209,3.91781115899632,2.07821248614948,17.0768948645566,10.7244482459624,20.4479203679993,0,2.60347923111558,15.5568762532113,0,0,15.1976837062839,0,13.085036103148,18.9758145408783,0,7.93967579630146,0,19.3120472190999,0,0,1.25513813290617
"cell154",3.71795522121085,7.92518291644278,13.4759970246721,4.51707786482775,11.339030225804,0,11.8673690219925,16.0867608620542,6.70238864164149,11.6506112732142,2.86887363551332,15.947085255371,11.9352511144821,2.52300377862407,3.49491931779726,9.49602476042444,13.6978253024023,11.1340562789132,2.51654530020414,4.76032627333728,0,12.7425221314238,6.31724534335659,11.519782682087,0,0.295230530023221,16.8830302346015,0.110695460110176,0.0315410172793769,17.2607943722829,0,13.0203915894154,16.5680077706938,0,10.7913106315036,0,19.4610378127372,0,2.10790790763955,0
"cell155",0,3.79817879073068,5.272554356632,4.25890253680342,0,7.87538372217649,2.36552256394001,5.46994841965994,0.0429971606701327,14.7808267357844,6.62422281731492,18.2495432353476,19.0577026302406,9.14131542950887,6.97553231123062,1.74042702165664,3.02098249672184,8.98772992656182,8.52770158268218,11.5898241754082,2.4667717319615,16.6835203936772,14.6837161885504,16.4376285897878,3.13148627310345,0,13.9567120654253,0.256832280682415,0.39041180575502,15.9795701145842,0,11.8635099358609,20.4496117986259,3.5714845320763,8.77870229858511,0,17.6491291536645,3.04545542548687,0,0
"cell156",0,0.49024215194866,1.08577030384857,0.0790880619725355,0,6.31634801033999,0,1.26275409769068,1.28113274395081,13.9567349323817,14.1777269521221,16.2686304349572,19.5638131281081,11.4959040021961,10.830704553102,6.49365036906669,1.73619415623612,4.78165163007463,14.1596741291384,10.6002600990551,0.769799617704978,20.0403009643859,13.9204922318638,9.75805016436736,1.22266381276442,0.0428205178062138,12.6869227146211,0,1.77898027164396,15.0736595822337,1.8594869002312,7.70430134475163,16.9427398583751,0,7.24006651764358,4.28521409664535,13.2037634189493,4.69202367966705,1.05518182190054,3.80822007956648
"cell157",1.89096458354986,1.01148667218899,0.616448808841432,0,0,12.0518643787589,0,0.494199059058426,0,7.16662794831803,12.2699162103794,18.1849793715185,21.4843956769287,12.2452673091742,9.43215563950659,3.4187658924431,0,3.54890429826268,16.1831512549844,13.3970703207237,5.44896205053436,15.9819653352541,12.8141933904452,22.8299774970233,0.0617898776824485,7.40695313947153,6.16861580000967,0,7.73379035269918,13.4772818537683,0,1.60009361381132,11.9876066486316,0,3.52811434874737,0,3.71377818152099,10.5913063629363,8.15239224528871,13.4656239437677
"cell158",0,4.46238209327969,13.2864900297106,0,11.016487726126,8.54774960609964,12.6192426402469,11.645501910025,7.37015879035054,9.26227671722853,2.12866002580939,9.30784026931887,10.349625121964,3.56804189251107,4.31113781910529,4.83078377532455,12.1100961452773,9.42940183871281,3.8217177364095,2.38554861314356,0,18.103694533969,14.0493392274472,17.1389013407451,0,0,22.1893109013807,0,0.0511811429692482,15.3331894009887,1.31453295086648,12.9700326866936,18.8973862044482,0,12.3707432360157,3.68775625805057,20.0491049467464,3.31757355311047,0.149465784260746,3.26404315881743
"cell159",12.4302367666752,0.679368257324982,3.62666783843243,0,6.06261495521425,12.8936698904598,0.949413592865385,8.90524966338429,2.33036589839374,18.3430123766133,13.7220909509805,21.154131991861,15.5528828289602,10.5640009533491,9.95613166249543,0,0.0763948879164427,0,9.35548481563132,10.6446115835108,0,16.8589301975723,15.9179985701981,7.59178927812232,0,5.77957821443845,16.4035724529472,1.96877999969148,0.814783991317908,12.6289728165428,0,10.4206846579446,18.6272880497874,0.322559449071276,4.93553174713079,0,15.007890426802,5.37113767593877,5.91262443281894,0
"cell160",10.0378848842929,5.58318660839909,13.1085026842573,5.65840425014247,5.45992205482309,3.65458988768254,16.0990758230223,18.5874829816071,8.77889071618971,0.333379707897692,2.46711169130177,6.79778803232914,9.39444137460651,2.40206088417612,3.96084039964032,27.6756075999096,11.3027186427964,10.0020780593005,1.81942582510104,0,0,15.2574075828261,8.82680527164923,14.1846498611139,1.32732022313786,4.34163008283952,17.5658403069238,0,0.0295630280548955,14.9475023262964,0,13.0251928519426,16.4023269868426,9.02780708643532,8.33309642930723,4.33127361142879,17.5788090207028,1.79441645909318,3.32339695827233,2.91579134739346
"cell161",10.6421957347318,0,0.244101753856452,2.66873323452678,0,5.62944037401847,0,4.32585440660836,0.729263508901292,23.5956355483089,12.1383263898177,17.1759243220189,20.3229195058999,11.9923853461908,9.62651289663499,6.84225057192567,0.622445579082044,7.21531873214213,15.0676583088799,13.14509850186,6.1853918109085,21.2006169832412,11.5039463342558,14.0574432810523,1.00552811609994,7.19677334805464,12.1918502836592,0,3.78216315404171,16.9199212208617,0,4.32286452736273,10.655308528397,5.63925991292284,0.339645358103147,0,7.557468923023,13.5323655097934,2.00255501671014,0
"cell162",0.208415547243047,8.69398823468242,6.73331243493126,4.61534070722117,1.93298115898239,8.5692146168446,3.88180413380444,6.56413460313031,2.11251399508739,18.5568026468739,12.1101668480985,17.4035548446204,18.3731540627482,8.95471784169139,9.22400959656305,11.3465804147635,1.8804498092791,4.66920798126101,10.5577832068493,10.8636657007977,1.5450559544956,14.3326211969093,7.02245641731756,11.3980278793411,0,2.79137807615045,19.0462886461372,0.329105125444237,0,13.1040413533335,6.88571766938793,13.085036103148,21.1826881276764,0,4.55753349423351,4.22554466791874,19.6550290329752,0,1.39474939486207,2.10317460690595
"cell163",0,0,0.337945261312866,1.31610539342087,1.87266276622002,15.2386967253539,0.26199502533257,0,0,16.8864839834402,16.0574606673362,21.8733089308925,18.3365856845001,12.0716738336722,7.67639655983515,2.56048694514439,0.565289304854616,3.62901560318206,13.7494034495981,10.940340640198,2.19243261533692,6.42291697165661,12.4181215645595,14.9875615570989,13.3633930180601,0,18.7151686996582,0.353889716507343,0,5.86062863545991,5.94992532128214,13.085036103148,20.5386636875304,15.2883680438774,11.9316805092194,7.50485771684061,17.60161969412,2.1374732346552,8.72552352957839,3.43266219304594
"cell164",3.51021831031222,9.53193562930405,8.03624129311588,3.97076498304735,1.34199139094017,0.578114070769963,2.28426731706777,10.3128496857208,0,11.3044659612671,9.37557422746417,18.8426085131438,16.6490702902514,8.32289026285451,5.44637419825638,7.83168155240948,2.57680986907134,4.2999650114241,8.57182497696524,11.5880146531039,0.661988621244014,15.2136410303819,9.16317636515303,16.3201572332326,1.76945200777767,2.94614109569465,18.0214293266175,0,0,19.8434815901421,1.4624553510324,13.085036103148,19.0902372009774,0,8.15935407748776,0,19.6413863449459,0,2.03223940677271,2.28446244691334
"cell165",9.11001340162477,7.6087221753941,5.86276480961908,0,0,12.1043916637974,0,7.26630254570734,0.359570632794345,18.1402343734398,8.1064960505334,18.0098747858784,20.1404229406759,8.98108935124436,8.80848490611789,9.72853563935393,3.96720215720087,5.81549401230903,8.85655443054131,8.02530122414533,3.13770926233254,14.789669557385,4.13352972890839,19.1509964282046,0,3.71696729236931,16.9434465725744,3.25219088971634,0,13.1311932569148,2.31926312064598,13.085036103148,19.1792579756827,0.196425312169292,14.8521426654353,0,18.8802373357073,1.09177644642341,0,1.5597551706515
"cell166",0,5.13340910574864,5.35928611379539,0.87837379101277,0,9.95718813606292,0,7.23913991244508,0.0833447260409144,14.5112930412469,6.77167741825207,19.52894535986,17.0183784966205,9.44989908573153,7.50227215560621,6.88207426016843,1.51698649715331,5.40834025570978,9.1908965572388,10.9852913638873,0,17.0486698144689,9.15222075670301,12.7539806964909,0,0,17.4502343029567,6.01289683231191,0.447798831801286,15.7261070425759,0,11.6643711918655,16.5199820874498,3.70566911042959,7.01052621798563,6.77671134499137,16.800651712569,0,1.56104507331845,0.999009877890533
"cell167",0,2.67574056022592,3.37006163825128,0.302322632620643,0,6.36171377772068,0,5.95244759790066,0,9.91390188545663,11.4143575404617,15.3554869872161,20.6133323916808,11.0898416558875,9.61481659144445,4.37789244992438,2.08861435474231,0.964667791145996,16.34552343403,11.362678197478,2.09264093162181,14.6546236161677,10.3581631385922,16.474227006951,0,0,17.1410214177648,3.03806604945915,1.19832282335212,13.1366275685044,4.5194040967592,9.23471909376904,17.3742899591599,6.19748288931727,5.38420147045579,0,13.8236255968223,0,1.22062179948705,2.40451911014709
"cell168",0,0,3.15123283055522,0.889279769912911,0,7.74943769431103,0,3.90312162568264,1.09521634572327,20.7473319360401,10.7517195962842,15.5550228486761,18.2494628478132,10.6432550378268,6.94505725246662,3.0324402189326,0,0,11.711192616397,11.6157802245209,0,9.55291991165224,0,14.0785492254219,3.72870115418253,0,17.3375746427922,5.9875623969806,0,13.5027764256096,5.33153056643194,13.085036103148,21.575523394153,0,16.3773273441271,0.638473568505964,18.5991922198566,4.77049858147338,7.9195997622527,4.03037367849909
"cell169",1.13828793282568,3.73150026086471,0.0769641289916665,2.27302157163999,0,11.8675160231779,1.78862909070598,2.7530200758056,0.422781884002314,10.8435838884214,14.7521862801287,17.8678688428623,22.2864497250037,12.2391950426137,10.2291686513374,0.357857271672494,1.51344482971023,0,13.0501808335036,16.1222356655301,5.92528725832037,12.1448027564341,2.6340358745959,15.1997271948201,0,0,3.32725514948104,1.49458035059368,7.55411343889353,19.7423122684895,0,1.67179664499187,9.95061252063407,0,0,0,2.48136258308781,10.0206560940259,0,6.95409977120834
"cell170",11.1113376735979,13.731359577425,15.3213215569931,11.5761215637073,20.1443516687911,5.8657299430248,13.2378642023808,12.8225440695018,8.33513982378365,0.993839049125881,0,8.59501777512604,6.92828763292995,2.04761951939571,2.57367783763967,14.5257589764202,16.659182096797,3.54918676436272,0,0.770439270430271,0,17.4940693404866,10.214747577167,13.1019913114475,0,0.641498607696604,19.470203104474,0,0.0240703638271392,14.2320726542246,0,13.0381987556777,19.3528382819362,0,7.23278016189553,0,18.5806295528736,0,0,1.01199698591476
"cell171",1.63050359490488,9.05318761146509,7.16676269289386,0.752141790956875,5.85209543770098,9.41976579563281,5.83443055409509,8.78840870993634,1.08342143278435,15.5996678649547,7.27656420116629,21.2271764524355,17.7034192238868,8.27567869307794,7.33723770664339,0.517099539594283,5.74222885395408,0,6.06811673568846,4.95907891605665,0,11.2650478572682,16.2070454027378,13.0519441803375,0,3.31366205841502,17.0007563955771,0,0,14.1062595192205,0.131624444387244,13.085036103148,20.3510168404133,0,13.0489889128513,0.105699376638019,19.2566310352136,0,0.297014449762814,0
"cell172",4.49751482074977,0,0.836515995059317,3.75199752307003,6.17783326174174,13.7557370183331,0,0,0,21.6633076297484,10.7790444280504,22.2298569296624,21.2798612725491,11.9331967990586,8.27811696297036,11.8489737324098,2.1153956473548,0,14.3036188574492,12.5688086150474,2.76386554878037,19.5239352846103,8.21527653978059,18.913165049488,4.82552496933194,8.09856502282459,10.7083458818272,0.48579241108721,3.3581355550516,16.6380143737136,0,4.85505126277813,15.3240669600705,0.987291268489166,12.2644644590698,0,8.61613379502757,5.80876432885311,5.13258666787594,0
"cell173",7.82181445661779,4.54144135840838,9.89015725954265,1.44276188422887,0,13.0915028467919,3.76589173690471,9.86131411320157,1.96386241652887,9.1266289677521,4.26022176289255,22.6807556391778,16.6223447811067,6.15021557517529,4.77052691948673,12.989045222956,8.80748574407741,4.41490745977643,2.80596981424243,3.76359419223066,2.91594774669343,9.95246515870636,16.4759624085473,9.33318426563902,2.22741258497619,0.152258956432665,18.1573182057461,0,0,15.00568014714,3.10803626026174,13.085036103148,19.0626630832406,0,8.3149836306827,2.15029157983273,17.0863043732869,0,2.08017613862676,2.34014563586024
"cell174",0,0.265643388601099,0.62130591379593,0,8.83529575539144,9.94477121557372,2.47685552073379,1.7534311728865,0,9.14610119294435,13.0840933821445,15.5655616355252,20.5221259439574,12.055201909411,8.69759023416324,0,0.0930672901617094,1.56885448929598,14.0933871853088,12.671352171699,0,5.70036445103528,5.695842457737,11.7179616806435,14.112617892893,3.33183991439868,20.0542701901283,9.90233157268797,0,13.3139990980198,9.35707320952515,13.085036103148,19.3274466808281,3.05414733661364,16.0869850900875,19.0449398928493,19.7274569064473,1.82480703699672,14.151023443684,0
"cell175",12.690339721426,5.78063863769548,12.3705384426517,3.60405757497837,2.23021050724556,6.01249591357322,9.94391300982622,14.5894807248813,4.89485893035321,7.70047201606206,7.43059105355117,12.1067427202779,17.6419829432176,4.46973426389358,4.53624462989084,17.5005601806497,12.2498708905726,8.77334932020497,0.706397329099914,4.38589522201175,2.47814130855407,17.0000067094445,12.1056583564752,9.23828369936605,1.42387325685631,7.58224917909325,16.8444498493376,0,0.0727204009164004,19.303793355521,0,12.9105802537284,22.5197998947599,4.74773167370789,13.7435034719282,0,16.8990345039779,1.19097750180426,12.5057907265522,0.441369176128477
"cell176",0,0.614134714495454,1.3879053792662,2.90974008472723,5.85640818055481,13.9234431197289,1.84519613825608,4.0786730627138,0,9.20497887282319,12.6552394316017,17.4726355201457,16.4020797698374,11.5738380375569,9.76679321199872,0,1.85231937482573,0,12.5258459023523,14.1355180087043,0,18.705222321635,10.0625424368284,15.814571559137,4.2992575446237,0,9.88898867008123,9.37558762029024,1.95007347156981,14.1549848465423,0.728388250421266,7.3111059614182,16.0894510705118,0,11.1155804998138,0,11.0851523102092,6.34544277162444,0,8.67311677207716
"cell177",1.1551273832897,0,0,0,4.77762527030912,8.57934761034933,0,5.11079750794091,0,10.4806341553704,11.7241530048879,16.4011850280341,17.2690547383868,12.0405683211917,9.62859673543109,0,0,0,12.4311306095506,13.4003144673982,0,8.31210060103754,6.30787161123945,7.79823105040634,8.53398245104944,1.87284022380144,16.7043863929142,1.98658554272013,0,13.8106838987995,10.2999453688161,13.085036103148,15.7706704098949,5.90531963978584,12.6413266251289,11.9104314755739,18.0946351205263,1.4251366958339,10.8778611603188,0
"cell178",0,5.47562429117393,11.9493616159545,4.25766146698381,8.72672545355655,3.23245437296277,9.10790675355045,11.9305680063048,5.51659057364809,12.0968992458325,4.86797080305199,11.693785733066,15.5044412411148,3.48402990974719,3.56732425654328,17.5439074508679,12.0319239662794,7.79016222633337,4.25367613812244,2.91969971909907,0.13733717264178,20.1599595418532,12.3793188437126,18.1564783632846,3.86867104674118,0,15.5486050249937,0.751468405642558,0,17.4647437810087,0,13.085036103148,19.6935646938218,0,9.5632038305663,0,17.694100206725,0.469737893048424,6.30730962993963,0
"cell179",0.747653765361421,3.88168876806669,1.23906623141582,2.38289390488602,0,8.21995664017409,3.06502582140391,3.63299003404616,1.42829229028787,13.3783309005691,14.4054199452852,17.3794586302435,20.1464679519388,11.9297218017978,10.7283463753942,0,1.63280990435304,1.49603148874991,14.5703180270239,10.6856349792278,2.09242989636814,16.3329786851119,9.69956888023721,13.8599743179571,0,5.06799330890708,10.3188066096326,0,3.33596810984596,11.1858865239452,0,4.88501678309565,17.2360366614362,0,6.18783715956843,6.92216238883043,9.68151493153485,7.43523720941035,0.357108126858985,0.404517678340009
"cell180",0,4.12973582654871,5.84652934241109,1.93701309414101,3.69026720347721,9.60416698317097,3.39473648187895,8.10159268759806,1.82469813065989,11.9425420365871,10.2691951330685,11.0341009163426,18.8066881194283,9.1286247804513,8.16679572746842,6.78875576755522,2.69723405898538,6.70194603387538,11.6817375309146,9.03020929152852,0,12.4247494714196,14.4688091855569,15.0836424505655,0,2.22192255558651,19.5036368249222,3.04260308453815,0,11.8772640069931,0.920591315421221,13.085036103148,18.9024001876531,5.94642231662748,11.2142292846882,4.01937985635337,18.6055244932073,0.793569349989732,3.13160238202703,0
"cell181",0,0,0.448265896919656,0,0,13.4155879412533,4.13307020413096,0,0,13.2658566561934,14.8345179076898,23.65849591628,21.9534881041865,12.1584187401202,9.86743240856173,7.42136477101189,3.53426821457819,2.12540516812573,7.86957520841158,11.9812083606025,4.2033042976897,17.5481040570579,7.63969469202251,16.3811363823352,0,6.14145024590118,6.97416124183143,0.778298358820932,5.74137861458684,13.3532645061829,1.28632571473028,2.60714719528919,10.1001228688677,7.25823906294661,5.00258156517138,0,6.26823401936953,7.17682924350937,2.81075287230273,10.8515121116418
"cell182",2.52244167342879,8.65557495401688,9.37678837464629,3.39412745598573,0.208382452222509,10.9144981058313,4.91021993447872,9.50825467404084,2.02130835524602,12.4293877685292,4.62326051812122,18.5113763964941,16.7048512535532,6.85796913485469,5.23980712561584,3.82863995612602,9.24162222411196,5.74939597648225,10.5924855248217,5.89465303984251,0,18.4335295196614,7.80674315899433,14.4310798419455,5.47490172203449,0,14.5142291284676,0,0.166285772237046,11.8390659399831,0.199016316290816,12.6236608284087,18.1080551696718,11.7522824291427,14.5410990884511,3.00856395490779,16.9565915769274,0.801534464574841,4.17829488369228,0.737247451290457
"cell183",12.0430441736792,0,5.53853027353198,3.79700505011042,0,11.0521744144144,0,5.13764620990272,1.51335710858473,23.3483838916572,12.6230664093444,17.0781167384821,20.3880200780185,8.62487963285552,7.94866423063138,0.0013621857919679,5.28648173532491,1.02387786612864,11.6242010938732,8.93845999704178,0,17.2725104774203,16.7337305558527,9.83759806397378,6.3579927935396,0,16.0184907943946,2.84698803093289,0,8.31737134113469,0.258422277718628,13.085036103148,20.3662552092737,1.60094084099161,5.5440115210792,5.89284843636568,18.5758116821628,0,3.82676373380414,0
"cell184",0,1.79893648670131,12.3886988091387,4.02351182415564,2.44728990457308,5.15116321592861,11.7902994581691,10.1275444767672,2.87097532561772,4.24815633107739,6.76211923396141,16.8614521540605,14.8000314066311,5.77898412123037,4.51542016270869,5.459598179372,9.71485352624349,14.3974268784587,7.03806294206174,1.17859386397139,0,16.4694950105993,12.4356540124357,19.1957727078861,0,0,13.8826568358774,1.31300730220366,0.115251876128344,13.953007401632,0,12.7846114617414,18.8865549394109,0,11.0613147801292,0,18.6287415449555,4.52958926269179,0.0531187153203045,0.437965775937272
"cell185",8.08124242892884,0,0.0942389671480373,0,1.31368507847722,11.5376067980054,2.51675261125971,2.56712101688348,0,16.4897165361768,13.1140275767265,24.6620057530715,21.9711171259544,12.0931548641146,10.03825040602,4.50861317715335,0,0,11.4598370164379,11.94288634142,1.13898108322786,20.1786572364666,13.2348402061271,20.6112777822862,0,7.64037165688286,6.90748650748164,0,4.78463071562801,17.6461788041506,1.71513328623372,3.31986205206902,12.0261472006154,0,0,6.78113672904023,6.53127461058763,13.1161219584101,2.95431120600375,7.67290610692839
"cell186",6.47085669968666,5.38400878684311,13.6721041197027,3.04001695837237,3.87920138635684,8.46021924265925,4.83348588295358,12.6086315973656,2.93724197436328,8.6810179542282,9.75866120759057,15.2645778134088,13.0284773215167,4.48864029460586,4.68242522393964,12.9903813894758,12.1132500003005,8.79706559858724,4.39535184646407,5.39004435909629,3.65457192857871,23.4078642839939,9.72035802324669,20.0309463163867,5.47579067627667,0,17.7840807634478,1.74257957797784,0.0732286879558544,15.1243232822444,0,12.9091353658755,15.3430968375719,0,16.852437378531,0,19.8321970807045,3.17042004148419,4.98082625771738,0
"cell187",0,9.8111743550392,13.1230377140938,5.64143210182853,11.7498279209222,6.23214219090829,12.6897516768679,15.8472955946696,7.67001599471881,5.46908840455563,0,14.1219974298147,11.810554283599,2.41365571885114,2.14458601834456,3.7505932136996,11.7042776257093,6.67234743908275,6.83013879128355,2.07785459565583,0,18.9529851558197,8.96227409173984,13.0954900870191,6.44672053786653,0,15.2181218145729,3.81115867424353,0.0297502945417996,15.7853366624469,3.88102733715173,13.0247408112984,19.213475346141,0,15.2533563610032,0,18.6004252292858,4.32219604672717,8.02931342317028,0
"cell188",0,4.51457240853016,0.901702676307497,0.0211604230072212,0,6.94746817761791,3.97890355757917,0,0,10.6511129610451,12.5013718519255,19.5997674179602,20.317235226477,11.7244375818407,9.40029411204577,0,1.92619280544096,1.74366570394359,10.2617048065347,11.0683879722964,0,8.25163465122771,5.6248495397554,16.2892212161085,12.1106485884175,1.74251315303418,15.0553883022091,4.85784998395284,0,11.2656702906844,6.5635331544663,13.085036103148,22.2708851817291,4.31591129541899,17.6087039919417,7.93201576371255,19.2124876613992,2.98236093670001,4.59911667685399,0
"cell189",4.5647709764732,0,1.04241180858152,0,3.18720161343413,7.86430297772949,0,3.57403204406355,0,13.497338796487,16.1683508041733,21.9889414855502,21.1866040439301,12.226855009715,9.62973193909375,1.23426799907221,0,0.865791961463339,13.1380904679694,10.7416773213358,0,2.15911459477726,3.17379532295994,11.5901931820176,9.57727356217587,0,18.5286444876178,13.0980877827167,0,3.36429489090337,11.8388905045559,13.085036103148,17.2271566327121,7.9179980965649,3.7212013281577,9.84165337432635,18.7091544924389,2.38220860773153,22.6376705650583,0
"cell190",6.51401922626853,0,2.75472527493447,0.685475855015254,2.96869663215467,7.29198473669642,0,1.23610857317264,0.337217053254974,19.4548306024362,12.4195807963035,17.573967051471,19.8605122628068,10.7341050589644,8.26247280893972,4.29290849786828,2.60954443472101,1.57092943203969,13.2798500360187,11.032706650645,1.05511641810227,19.0088719505042,10.6255681927977,15.1851531714118,1.29125614977812,0,20.5199991097278,0,0.913181181159255,15.7125672964453,0,10.1035243877539,14.5412999856553,2.85812663968064,10.0350210961514,0,15.142508008007,0,0,1.00242968012909
"cell191",8.77367420529887,5.13263866500434,3.28725849567294,0.779111842308517,0,12.8869349133849,0.52758275461604,4.14562738693337,0,16.2516174631208,11.3417294718647,13.3254135269767,18.0959906102403,10.573501965406,7.87791377539339,1.73934305433336,4.43614462214549,0,10.9595701715638,15.0115869890691,0,22.545260976338,7.35432480528053,16.4602779779381,3.09176639781192,0,14.6891431865294,1.23687783268831,0.819808260482522,12.5995838766534,0,10.4042888259494,18.3399932563941,4.00191722734636,8.15886302415859,5.96162990950641,14.5690999475542,2.97324255234475,0,1.66343035070918
"cell192",0,0,6.51448123271064,1.26301700395709,5.49211882249979,8.75745397206282,1.68673895488433,7.97899600597072,1.78219189646243,11.5981854034654,14.024596232672,20.833104300943,15.6819790185075,8.95829976514451,8.42492227278827,1.70645805650358,0,3.31993892898037,12.9057597114114,5.15675422579558,0,13.6748475007442,9.88990294319738,8.15608422930559,4.01562259407434,0,14.9254305201149,0.634347738085177,0,13.929628041671,1.28718858322835,13.085036103148,18.3544355813806,0,12.0569987008224,0,19.6664216330004,0,8.56015296598147,0
"cell193",2.65747696774641,0,0.816575811832876,1.16144384603731,2.89272178325727,14.3377752717902,0,1.41671660743398,0,8.02453339147969,13.4867206752617,15.5045278293057,18.4177366626399,11.2496145029642,10.532670265028,0,2.38025347823752,8.31376099825244,15.8183575900156,9.67145269597892,0,15.3337861598113,11.3811404051766,16.0865236852815,0,3.56585499209905,13.2974163362175,0,1.38080503203268,8.01601913514583,1.38340308343141,8.7196303979467,20.3499005089637,0,14.9581035385463,0,12.4147592460617,0.178513819109643,7.52068031140687,1.54550947528926
"cell194",2.81565346949778,4.70323791968016,12.4002020568734,4.24351415392662,10.2258180919241,2.66870429097462,9.82928644801144,12.6461989232734,6.13071504041997,12.4866302607854,3.01754415001317,8.74440833551714,12.2344768159619,3.42241835229775,3.89764618490816,13.9761106738974,13.2082050852854,8.7756623001511,0.726611447043072,3.71172284139902,1.84946659368476,18.1673948509,6.65602053833098,12.1182066824847,0,3.55768447662871,18.8051410474529,0,0,13.0934850423548,0,13.085036103148,19.2598814366811,0,9.3828573204987,3.80737375350265,19.2199101895593,0,0.952447388422501,0
"cell195",11.8178947068879,0,0.882064260100211,0,4.3881600917843,14.1311316826808,0,2.5781828361037,0,17.3555625714122,12.3221136017052,21.5828810015383,18.1827873297346,11.4459509053454,7.9544619895755,3.91336806360953,0,3.27973532184227,12.8312922772798,11.3127461388052,2.68647985583858,5.39441614931155,3.06328572412612,12.5636019872581,12.6321507444962,7.82061844244927,18.1866400801214,2.74471861915342,0,7.95581148732691,5.91266289888302,13.085036103148,20.6853145539237,11.486878055457,10.5828635385275,5.44808539791712,17.6064066047319,0.145904839980793,10.4480630423973,0.360114851542008
"cell196",0.823872990414243,0,2.47823540471596,0,0,13.4267461468111,1.05656637654901,6.18458858967525,0.981618878048671,17.0780255066143,6.41111397979026,20.5052816321128,22.0435515420305,11.813007802151,10.7714198620155,0,3.82087036928928,1.71801951339378,15.4462177340707,12.2294731123909,0.574632973052682,14.9096809167959,22.9024533760092,11.3083394260452,0,5.93148560579769,10.7091301102113,0.246381954547804,2.72189495181181,17.4683720813613,0,5.81360867857421,15.069642732079,0,9.99620672872866,0.471433943341694,11.0929961302491,4.28325218557509,0,1.02869159906775
